,cost time,FPS,1,2,3,coordinate,len
811.png,0.007970333099365234,125,person,,,"[[902, 537, 1010, 901]]",1
812.png,0.007576704025268555,131,motorbike,person,,"[[828, 603, 1058, 958], [905, 540, 1045, 874]]",2
813.png,0.007600545883178711,131,motorbike,person,,"[[828, 608, 1062, 942], [907, 536, 1048, 866]]",2
814.png,0.007555723190307617,132,motorbike,person,,"[[796, 626, 1093, 922], [884, 548, 1039, 860]]",2
815.png,0.009584903717041016,104,bicycle,person,,"[[771, 633, 1125, 912], [805, 565, 1094, 882]]",2
816.png,0.007504940032958984,133,person,,,"[[881, 551, 1051, 865]]",1
817.png,0.007662773132324219,130,bicycle,person,,"[[787, 643, 1154, 902], [827, 567, 1130, 878]]",2
818.png,0.00768589973449707,130,bicycle,person,,"[[791, 653, 1157, 892], [906, 543, 1055, 883]]",2
819.png,0.007885932922363281,126,bicycle,person,,"[[791, 653, 1157, 892], [906, 543, 1055, 883]]",2
820.png,0.007359504699707031,135,bicycle,person,,"[[788, 639, 1171, 910], [909, 547, 1052, 880]]",2
821.png,0.007635831832885742,130,motorbike,person,,"[[818, 644, 1160, 900], [907, 556, 1064, 865]]",2
822.png,0.007544279098510742,132,person,,,"[[899, 558, 1062, 861]]",1
823.png,0.00748896598815918,133,person,,,"[[894, 565, 1064, 860]]",1
824.png,0.007714033126831055,129,motorbike,person,,"[[812, 639, 1160, 915], [881, 575, 1057, 854]]",2
825.png,0.0076465606689453125,130,motorbike,person,,"[[825, 642, 1156, 913], [888, 568, 1054, 855]]",2
826.png,0.0078105926513671875,128,motorbike,person,,"[[823, 641, 1161, 916], [893, 558, 1060, 857]]",2
827.png,0.007696866989135742,129,motorbike,person,,"[[818, 641, 1171, 917], [893, 566, 1064, 852]]",2
828.png,0.007653951644897461,130,motorbike,person,,"[[817, 632, 1164, 924], [892, 565, 1057, 861]]",2
829.png,0.007309436798095703,136,motorbike,person,,"[[834, 640, 1153, 919], [890, 568, 1060, 864]]",2
830.png,0.007638454437255859,130,motorbike,person,,"[[846, 635, 1144, 919], [888, 563, 1057, 870]]",2
831.png,0.007901430130004883,126,motorbike,person,,"[[873, 633, 1129, 927], [878, 570, 1104, 869]]",2
832.png,0.007565021514892578,132,person,,,"[[888, 557, 1099, 880]]",1
833.png,0.0069196224212646484,144,person,,,"[[906, 563, 1074, 857]]",1
834.png,0.0075685977935791016,132,person,,,"[[915, 564, 1060, 856]]",1
835.png,0.00745081901550293,134,person,,,"[[940, 535, 1056, 858]]",1
836.png,0.00715327262878418,139,person,,,"[[937, 537, 1058, 865]]",1
837.png,0.007506370544433594,133,person,,,"[[940, 531, 1062, 887]]",1
838.png,0.007513284683227539,133,person,,,"[[902, 519, 1085, 933]]",1
839.png,0.007215976715087891,138,person,,,"[[939, 537, 1054, 880]]",1
840.png,0.007408618927001953,134,person,,,"[[933, 541, 1056, 891]]",1
841.png,0.007438182830810547,134,person,,,"[[931, 531, 1066, 892]]",1
842.png,0.007568359375,132,person,,,"[[934, 533, 1057, 885]]",1
843.png,0.0075490474700927734,132,person,,,"[[936, 529, 1056, 892]]",1
844.png,0.007523298263549805,132,person,,,"[[936, 529, 1056, 892]]",1
845.png,0.007758378982543945,128,person,,,"[[935, 526, 1056, 889]]",1
846.png,0.007532596588134766,132,person,,,"[[940, 519, 1054, 891]]",1
847.png,0.007932662963867188,126,person,,,"[[938, 535, 1056, 875]]",1
848.png,0.007577180862426758,131,person,,,"[[935, 543, 1056, 883]]",1
849.png,0.0071659088134765625,139,person,,,"[[933, 547, 1055, 869]]",1
850.png,0.007594108581542969,131,person,,,"[[930, 535, 1055, 881]]",1
851.png,0.007463216781616211,133,person,,,"[[921, 547, 1056, 867]]",1
852.png,0.007909297943115234,126,person,,,"[[917, 547, 1052, 863]]",1
853.png,0.007354021072387695,135,person,,,"[[912, 544, 1049, 857]]",1
854.png,0.007742404937744141,129,person,,,"[[901, 541, 1035, 854]]",1
855.png,0.007261991500854492,137,person,,,"[[899, 556, 1030, 832]]",1
856.png,0.007718086242675781,129,person,,,"[[851, 523, 1062, 925]]",1
857.png,0.006222724914550781,160,,,,[],0
858.png,0.00656580924987793,152,,,,[],0
859.png,0.006464719772338867,154,,,,[],0
860.png,0.007502317428588867,133,bird,,,"[[38, 253, 416, 524]]",1
861.png,0.007937192916870117,125,bird,,,"[[21, 279, 397, 592]]",1
862.png,0.007648944854736328,130,bird,,,"[[23, 294, 387, 594]]",1
863.png,0.007687568664550781,130,bird,person,,"[[14, 295, 396, 589], [872, 563, 1014, 875]]",2
864.png,0.0077037811279296875,129,bicycle,person,,"[[878, 604, 1075, 951], [867, 519, 1067, 926]]",2
865.png,0.0075490474700927734,132,person,,,"[[903, 557, 1031, 867]]",1
866.png,0.00754094123840332,132,person,,,"[[903, 543, 1030, 870]]",1
867.png,0.007317066192626953,136,person,,,"[[910, 550, 1022, 866]]",1
868.png,0.007207632064819336,138,person,,,"[[910, 550, 1022, 866]]",1
869.png,0.007534980773925781,132,person,,,"[[886, 528, 1026, 900]]",1
870.png,0.007651805877685547,130,person,,,"[[891, 540, 1022, 885]]",1
871.png,0.0065212249755859375,153,,,,[],0
872.png,0.006586313247680664,151,,,,[],0
873.png,0.006485700607299805,154,,,,[],0
874.png,0.0064945220947265625,153,,,,[],0
875.png,0.006441354751586914,155,,,,[],0
876.png,0.0067560672760009766,148,,,,[],0
877.png,0.006971836090087891,143,,,,[],0
878.png,0.007131814956665039,140,person,,,"[[878, 566, 1019, 863]]",1
879.png,0.007106781005859375,140,person,,,"[[835, 516, 1052, 919]]",1
880.png,0.006953716278076172,143,,,,[],0
881.png,0.0065610408782958984,152,,,,[],0
882.png,0.006598234176635742,151,,,,[],0
883.png,0.006556987762451172,152,,,,[],0
884.png,0.006562471389770508,152,,,,[],0
885.png,0.00654911994934082,152,,,,[],0
886.png,0.006518840789794922,153,,,,[],0
887.png,0.006548404693603516,152,,,,[],0
888.png,0.006555080413818359,152,,,,[],0
889.png,0.006721019744873047,148,,,,[],0
890.png,0.006476402282714844,154,,,,[],0
891.png,0.006509304046630859,153,,,,[],0
892.png,0.0065038204193115234,153,,,,[],0
893.png,0.0064694881439208984,154,,,,[],0
894.png,0.006488800048828125,154,,,,[],0
895.png,0.006499767303466797,153,,,,[],0
896.png,0.0074825286865234375,133,person,,,"[[883, 535, 1006, 868]]",1
897.png,0.006531238555908203,153,,,,[],0
898.png,0.006543874740600586,152,,,,[],0
899.png,0.006757259368896484,147,,,,[],0
900.png,0.007490396499633789,133,person,,,"[[863, 531, 1032, 898]]",1
901.png,0.007083892822265625,141,person,,,"[[900, 543, 1021, 874]]",1
902.png,0.00619053840637207,161,,,,[],0
903.png,0.00718998908996582,139,person,,,"[[904, 543, 1011, 875]]",1
904.png,0.0074176788330078125,134,car,person,,"[[127, 179, 590, 537], [891, 556, 998, 858]]",2
905.png,0.0073087215423583984,136,car,person,,"[[116, 184, 609, 531], [889, 538, 995, 866]]",2
906.png,0.007522106170654297,132,person,,,"[[884, 544, 1015, 849]]",1
907.png,0.007555246353149414,132,person,,,"[[886, 553, 1016, 855]]",1
908.png,0.007697582244873047,129,car,person,,"[[1082, 326, 1233, 479], [886, 547, 1016, 863]]",2
909.png,0.007961273193359375,125,car,person,,"[[1076, 328, 1237, 479], [890, 542, 1013, 881]]",2
910.png,0.007946491241455078,125,car,person,,"[[1100, 361, 1226, 485], [885, 533, 1015, 890]]",2
911.png,0.00784158706665039,127,car,person,,"[[1096, 363, 1227, 489], [890, 537, 1013, 885]]",2
912.png,0.007220745086669922,138,person,,,"[[891, 556, 1006, 861]]",1
913.png,0.0075054168701171875,133,person,,,"[[889, 555, 1013, 868]]",1
914.png,0.007657527923583984,130,car,person,,"[[1103, 363, 1233, 504], [888, 555, 1009, 882]]",2
915.png,0.007958173751831055,125,person,train,,"[[889, 545, 1013, 887], [37, 142, 523, 566]]",2
916.png,0.007529497146606445,132,person,,,"[[887, 547, 1006, 879]]",1
917.png,0.007530927658081055,132,person,,,"[[887, 547, 1006, 879]]",1
918.png,0.008287668228149414,120,car,car,person,"[[21, 134, 425, 602], [1077, 355, 1227, 490], [896, 536, 1031, 871]]",3
919.png,0.0073544979095458984,135,car,person,,"[[1020, 316, 1194, 496], [913, 539, 1031, 878]]",2
920.png,0.007642269134521484,130,car,person,,"[[1020, 341, 1211, 505], [917, 547, 1032, 860]]",2
921.png,0.007328033447265625,136,car,person,,"[[1032, 335, 1206, 511], [928, 536, 1037, 872]]",2
922.png,0.007634162902832031,130,car,person,,"[[1034, 338, 1243, 509], [929, 540, 1038, 872]]",2
923.png,0.007676362991333008,130,car,person,,"[[1022, 333, 1243, 525], [930, 533, 1046, 874]]",2
924.png,0.00701141357421875,142,car,person,,"[[1027, 338, 1257, 526], [928, 533, 1053, 866]]",2
925.png,0.007268667221069336,137,car,person,,"[[1023, 341, 1270, 535], [931, 537, 1054, 862]]",2
926.png,0.017489910125732422,57,car,person,,"[[1027, 341, 1268, 539], [933, 541, 1052, 860]]",2
927.png,0.0077419281005859375,129,car,person,,"[[1021, 332, 1262, 560], [934, 525, 1044, 898]]",2
928.png,0.0077245235443115234,129,car,person,,"[[1029, 336, 1242, 561], [934, 530, 1047, 890]]",2
929.png,0.007794380187988281,128,car,person,,"[[1015, 325, 1287, 568], [936, 525, 1045, 894]]",2
930.png,0.007925271987915039,126,person,,,"[[933, 530, 1046, 893]]",1
931.png,0.00725555419921875,137,car,person,,"[[1097, 361, 1316, 573], [933, 532, 1039, 882]]",2
932.png,0.007627725601196289,131,car,person,,"[[1104, 416, 1348, 602], [937, 539, 1043, 858]]",2
933.png,0.007227182388305664,138,person,,,"[[936, 532, 1042, 877]]",1
934.png,0.0076503753662109375,130,car,person,,"[[1139, 392, 1366, 636], [937, 527, 1040, 893]]",2
935.png,0.007863759994506836,127,car,person,,"[[1086, 391, 1364, 651], [936, 539, 1044, 874]]",2
936.png,0.0077974796295166016,128,car,person,,"[[1072, 399, 1385, 650], [941, 543, 1047, 876]]",2
937.png,0.007641315460205078,130,car,person,,"[[1073, 391, 1409, 681], [928, 565, 1033, 989]]",2
938.png,0.007703542709350586,129,car,person,,"[[1084, 404, 1436, 685], [941, 534, 1052, 889]]",2
939.png,0.007691621780395508,130,car,person,,"[[1089, 382, 1443, 738], [947, 536, 1053, 885]]",2
940.png,0.007662773132324219,130,car,person,,"[[1083, 449, 1495, 748], [921, 597, 1033, 973]]",2
941.png,0.007815122604370117,127,car,person,,"[[1083, 449, 1495, 748], [921, 597, 1033, 973]]",2
942.png,0.007132530212402344,140,bicycle,,,"[[7, 241, 754, 1028]]",1
943.png,0.006521940231323242,153,,,,[],0
944.png,0.007124423980712891,140,train,,,"[[30, 344, 757, 1075]]",1
945.png,0.006547451019287109,152,,,,[],0
946.png,0.006742954254150391,148,,,,[],0
947.png,0.007135629653930664,140,train,,,"[[0, 328, 799, 1079]]",1
948.png,0.006543397903442383,152,,,,[],0
949.png,0.007707118988037109,129,bicycle,car,,"[[66, 300, 1846, 1079], [0, 0, 551, 763]]",2
950.png,0.00763702392578125,130,bicycle,,,"[[25, 172, 1576, 1071]]",1
951.png,0.007608175277709961,131,bicycle,,,"[[63, 187, 1556, 1061]]",1
952.png,0.007430076599121094,134,bicycle,,,"[[20, 86, 1583, 997]]",1
953.png,0.007615327835083008,131,bicycle,,,"[[14, 94, 1382, 971]]",1
954.png,0.007784605026245117,128,bicycle,,,"[[0, 8, 1378, 923]]",1
955.png,0.0070192813873291016,142,bicycle,,,"[[53, 49, 1310, 871]]",1
956.png,0.0068895816802978516,145,bicycle,,,"[[35, 24, 1342, 892]]",1
957.png,0.007548093795776367,132,bicycle,,,"[[22, 47, 1365, 876]]",1
958.png,0.0075032711029052734,133,bicycle,,,"[[142, 125, 1533, 939]]",1
959.png,0.008017778396606445,124,bicycle,person,,"[[94, 93, 1587, 838], [190, 11, 791, 388]]",2
960.png,0.008009195327758789,124,bicycle,person,,"[[98, 76, 1557, 857], [195, 8, 782, 386]]",2
961.png,0.008006572723388672,124,bicycle,person,,"[[96, 65, 1546, 865], [198, 6, 774, 391]]",2
962.png,0.007057905197143555,141,bicycle,,,"[[107, 70, 1526, 856]]",1
963.png,0.007892847061157227,126,bicycle,person,,"[[120, 74, 1502, 853], [213, 0, 759, 305]]",2
964.png,0.007655620574951172,130,bicycle,,,"[[99, 60, 1499, 868]]",1
965.png,0.007537364959716797,132,bicycle,,,"[[86, 60, 1510, 869]]",1
966.png,0.0075571537017822266,132,bicycle,,,"[[86, 60, 1510, 869]]",1
967.png,0.007576942443847656,131,bicycle,,,"[[150, 48, 1514, 874]]",1
968.png,0.007723808288574219,129,bicycle,,,"[[265, 297, 1435, 795]]",1
969.png,0.007823467254638672,127,bicycle,,,"[[286, 287, 1416, 799]]",1
970.png,0.007599592208862305,131,bicycle,,,"[[292, 281, 1413, 805]]",1
971.png,0.007647037506103516,130,bicycle,,,"[[299, 285, 1407, 803]]",1
972.png,0.0075836181640625,131,bicycle,,,"[[293, 271, 1402, 812]]",1
973.png,0.016289472579956055,61,bicycle,,,"[[185, 92, 1507, 841]]",1
974.png,0.0075342655181884766,132,bicycle,,,"[[171, 94, 1524, 838]]",1
975.png,0.0075914859771728516,131,bicycle,,,"[[182, 89, 1514, 839]]",1
976.png,0.007559299468994141,132,bicycle,,,"[[186, 81, 1506, 842]]",1
977.png,0.0075228214263916016,132,bicycle,,,"[[198, 79, 1489, 840]]",1
978.png,0.007565736770629883,132,bicycle,,,"[[197, 61, 1487, 855]]",1
979.png,0.007637739181518555,130,bicycle,,,"[[193, 63, 1497, 855]]",1
980.png,0.007700204849243164,129,bicycle,,,"[[316, 222, 1358, 852]]",1
981.png,0.00781393051147461,127,bicycle,car,,"[[318, 221, 1355, 849], [0, 19, 1058, 382]]",2
982.png,0.007540702819824219,132,bicycle,,,"[[215, 64, 1475, 857]]",1
983.png,0.007593393325805664,131,bicycle,car,,"[[364, 126, 1302, 811], [0, 13, 1060, 392]]",2
984.png,0.0069463253021240234,143,bicycle,,,"[[374, 124, 1292, 815]]",1
985.png,0.0075075626373291016,133,bicycle,,,"[[348, 245, 1346, 837]]",1
986.png,0.007933855056762695,126,bicycle,car,,"[[343, 248, 1315, 843], [0, 21, 1041, 396]]",2
987.png,0.007589578628540039,131,bicycle,,,"[[320, 229, 1300, 840]]",1
988.png,0.007926464080810547,126,bicycle,car,,"[[303, 251, 1255, 829], [8, 0, 797, 449]]",2
989.png,0.007953166961669922,125,bicycle,car,,"[[137, 229, 1126, 835], [25, 2, 751, 424]]",2
990.png,0.007926225662231445,126,bicycle,car,,"[[137, 229, 1126, 835], [25, 2, 751, 424]]",2
991.png,0.007894515991210938,126,bicycle,car,,"[[75, 247, 1064, 814], [15, 0, 752, 441]]",2
992.png,0.007958650588989258,125,bicycle,car,,"[[222, 157, 1114, 769], [48, 0, 762, 385]]",2
993.png,0.007669210433959961,130,bicycle,,,"[[403, 195, 1188, 732]]",1
994.png,0.007245540618896484,138,bicycle,car,,"[[528, 155, 1330, 754], [68, 0, 1270, 293]]",2
995.png,0.007273674011230469,137,bicycle,car,,"[[601, 93, 1367, 659], [194, 0, 1414, 323]]",2
996.png,0.0074462890625,134,bicycle,,,"[[657, 101, 1514, 987]]",1
997.png,0.007798910140991211,128,bicycle,,,"[[750, 106, 1675, 966]]",1
998.png,0.007612705230712891,131,bicycle,,,"[[686, 78, 1822, 1017]]",1
999.png,0.007460832595825195,134,bicycle,,,"[[686, 97, 1836, 1004]]",1
1000.png,0.0074920654296875,133,bicycle,,,"[[655, 2, 1471, 568]]",1
1001.png,0.00808405876159668,123,bicycle,bicycle,,"[[639, 0, 1492, 573], [643, 60, 1863, 1022]]",2
1002.png,0.0074231624603271484,134,bicycle,,,"[[543, 7, 1723, 911]]",1
1003.png,0.007474184036254883,133,bicycle,bicycle,,"[[520, 120, 1766, 942], [530, 0, 1331, 591]]",2
1004.png,0.007963418960571289,125,bicycle,bicycle,,"[[491, 6, 1338, 566], [426, 22, 1821, 903]]",2
1005.png,0.007705211639404297,129,bicycle,bicycle,,"[[385, 114, 1861, 952], [415, 0, 1253, 575]]",2
1006.png,0.007489442825317383,133,bicycle,,,"[[391, 47, 1603, 865]]",1
1007.png,0.00777745246887207,128,bicycle,,,"[[460, 56, 1795, 860]]",1
1008.png,0.007562398910522461,132,bicycle,,,"[[494, 8, 1733, 908]]",1
1009.png,0.007591724395751953,131,bicycle,,,"[[501, 23, 1734, 892]]",1
1010.png,0.007587909698486328,131,bicycle,,,"[[494, 28, 1754, 891]]",1
